chr1	6761	6891	2	2	1	5	0	37
chr1	6956	9557	2	2	1	17	0	48
chr1	9695	10080	2	2	1	14	0	49
chr1	10192	11549	2	2	1	19	0	47
chr1	11626	11750	2	2	1	5	0	14
chr1	12522	12794	1	1	1	1	0	43
chr1	14191	14289	1	1	1	1	0	34
chr1	22725	22798	1	1	1	1	0	43
chr1	22967	23067	1	1	1	1	0	41
chr1	32484	32982	1	1	1	1	0	13
chr1	33142	33505	1	1	1	1	0	30
chr1	34263	427123	0	0	0	4	0	32
chr1	36879	37983	1	1	1	2	0	32
chr1	38877	38980	1	1	1	2	0	43
chr1	55667	55746	2	2	1	1	0	39
chr1	160833	161005	1	5	1	1	0	9
chr1	161076	161168	1	1	1	1	0	28
chr1	161506	161868	1	1	1	1	0	45
chr1	167480	167688	1	1	1	1	0	43
chr1	177479	177561	1	1	1	1	0	3
chr1	181804	182118	1	1	1	2	0	25
chr1	183114	183139	1	1	0	1	0	24
chr1	190217	191710	2	2	1	1	0	44
chr1	209307	210262	2	2	1	4	0	32
chr1	213145	214820	2	2	0	1	0	48
chr1	213207	214820	2	2	1	1	0	16
chr1	227379	230294	1	1	1	1	0	14
chr1	321050	321179	2	2	1	5	0	44
chr1	321299	323451	2	2	1	5	0	36
chr1	323574	323836	2	2	1	1	0	38
chr1	351162	351580	2	2	1	1	0	23
chr1	351606	352301	2	2	1	1	0	25
chr1	352460	353897	2	2	1	1	0	5
chr1	377260	378929	2	2	1	1	0	23
chr1	379011	385143	2	2	1	1	0	3
chr1	385221	388695	2	2	1	1	0	18
chr1	392426	411191	2	2	1	1	0	42
chr1	421853	422013	1	1	1	1	0	35
chr1	422139	422574	1	1	1	1	0	29
chr1	474686	475967	2	2	1	1	0	6
chr1	484594	486291	2	2	1	1	0	7
chr1	488468	489095	2	2	1	1	0	34
chr1	499340	501293	1	1	1	1	0	30
chr1	511780	511916	2	2	1	1	0	27
chr1	528727	530300	1	1	1	2	0	48
chr1	594773	601719	1	1	1	1	0	38
chr1	601980	602990	1	1	1	1	0	22
chr1	610785	611186	2	2	1	5	0	37
chr1	611312	613015	2	2	1	2	0	48
chr1	613193	614541	2	2	1	2	0	43
chr1	621476	621564	2	2	1	9	0	41
chr1	621712	622016	2	2	1	5	0	18
chr1	622100	624539	2	2	1	5	0	41
chr1	624594	625676	2	2	1	2	0	42
chr1	626679	628681	2	2	1	2	0	41
chr1	628841	629585	2	2	1	7	0	35
chr1	629661	630206	2	2	1	10	0	46
chr1	630341	633233	2	2	1	1	0	47
chr1	630341	634787	2	2	1	1	0	35
chr1	633402	634787	2	2	1	1	0	21
chr1	634997	635669	2	2	1	4	0	44
chr1	635861	635999	2	2	1	7	0	47
chr1	636113	637358	2	2	1	4	0	27
chr1	637489	638268	2	2	1	3	0	11
chr1	638437	656633	2	2	1	7	0	27
chr1	961666	963236	1	1	1	1	0	12
chr1	963345	965201	1	1	1	1	0	43
chr1	978697	980559	2	2	1	1	0	27
chr1	1607272	1608278	1	1	1	1	0	27
chr1	1712357	1717342	1	1	1	4	0	48
chr1	1717463	1717550	1	1	1	5	0	44
chr1	1717611	1717691	1	1	1	3	0	49
chr1	1718334	1718413	1	1	1	3	0	48
chr1	1718532	1718612	1	1	1	8	0	40
chr1	1718882	1718960	1	1	1	2	0	45
chr1	1718882	1793329	1	1	1	1	0	12
chr1	1719270	1721185	1	1	1	9	0	33
chr1	1721321	1721484	1	1	1	6	0	46
chr1	1721684	1721753	1	1	1	2	0	28
chr1	1721930	1722001	1	1	1	2	0	41
chr1	1722139	1722534	1	1	1	2	0	5
chr1	1722686	1723105	1	1	1	3	0	46
chr1	1723275	1723353	1	1	1	3	0	35
chr1	1723509	1723587	1	1	1	3	0	34
chr1	1723712	1724057	1	1	1	3	0	31
chr1	1724204	1724289	1	1	1	2	0	14
chr1	1724421	1724499	1	1	1	4	0	45
chr1	1724602	1730908	1	1	1	2	0	32
chr1	1731001	1731321	1	1	1	3	0	48
chr1	1887664	1888612	2	2	1	1	0	46
chr1	1888676	1890173	2	2	1	1	0	33
chr1	2101797	2128968	1	1	1	1	0	39
chr1	2129632	2185501	1	1	1	1	0	4
chr1	2185667	2186135	1	1	1	1	0	17
chr1	2190957	2201063	1	1	1	1	0	41
chr1	2190957	2201459	1	1	1	3	0	32
chr1	2201118	2201459	1	1	1	1	0	43
chr1	2203852	2205666	1	1	1	1	0	10
chr1	2222680	2239881	1	1	1	2	0	28
chr1	2260525	2265142	1	1	1	1	0	34
chr1	2270889	2272207	1	1	1	1	0	11
chr1	2279077	2279162	1	1	1	2	0	46
chr1	2286126	2286824	1	5	1	1	0	22
chr1	2287629	2288512	1	1	1	1	0	41
chr1	2296849	2298592	1	1	1	2	0	23
chr1	2397093	2400342	1	1	1	2	0	23
chr1	2401535	2402905	1	1	1	2	0	13
chr1	2789721	2884722	1	1	1	1	0	33
chr1	3023714	3030534	1	1	1	1	0	35
chr1	3030711	3035736	1	1	1	1	0	8
chr1	3224647	3227352	2	2	1	1	0	29
chr1	3284638	3294888	2	2	1	1	0	43
chr1	5273958	5275763	1	1	1	1	0	26
chr1	5356855	5356889	0	0	1	1	0	18
chr1	5359004	5363568	2	2	1	3	0	44
chr1	5365389	5365755	2	2	1	1	0	20
chr1	5365881	5369389	2	2	1	1	0	37
chr1	5369478	5375273	2	2	1	2	0	49
chr1	5375405	5378925	2	2	1	2	0	15
chr1	5414503	5415839	1	1	1	1	0	33
chr1	5505137	5506830	2	2	1	1	0	30
chr1	5506921	5507231	2	2	1	1	0	47
chr1	5509250	5509331	2	2	1	1	0	23
chr1	5509471	5509557	2	2	1	1	0	19
chr1	5653225	5654424	2	2	1	1	0	42
chr1	6144616	6146478	1	1	1	1	0	29
chr1	6162990	6165139	1	1	1	2	0	19
chr1	6165222	6165311	1	1	1	1	0	35
chr1	6166554	6166652	1	1	1	1	0	30
chr1	6202002	6203232	1	1	1	2	0	22
chr1	6203371	6204050	1	1	1	2	0	47
chr1	6241446	6243542	1	1	1	1	0	30
chr1	6317632	6318063	1	1	1	1	0	42
chr1	6359987	6362474	1	1	1	1	0	32
chr1	6657557	6659050	1	1	1	1	0	24
chr1	6659122	6659226	1	1	1	1	0	34
chr1	7517497	7518591	1	1	1	3	0	29
chr1	7518690	7522406	1	1	1	5	0	45
chr1	7523465	7526703	1	1	1	2	0	26
chr1	7526852	7527492	1	1	1	3	0	45
chr1	7528374	7529689	1	1	1	2	0	45
chr1	7530164	7538630	1	1	1	1	0	31
chr1	7538710	7538792	1	1	1	1	0	8
chr1	7557050	7559894	1	1	1	1	0	45
chr1	7557050	7559897	1	1	1	1	0	42
chr1	7560104	7560225	1	1	1	1	0	17
chr1	7560301	7560411	1	1	1	0	2	44
chr1	7560468	7560560	1	1	1	0	2	22
chr1	7663039	7668042	2	2	1	3	0	48
chr1	7670563	7672773	2	2	1	3	0	38
chr1	7680109	7682565	0	0	1	1	0	10
chr1	7850788	7851203	2	2	1	1	0	5
chr1	8024124	8025726	2	2	1	2	0	41
chr1	8029119	8030026	2	4	1	4	0	33
chr1	8030166	8030333	2	2	1	4	0	42
chr1	8030436	8030601	2	2	1	3	0	30
chr1	8030713	8031035	2	4	1	2	0	36
chr1	8031146	8031528	2	2	1	1	0	32
chr1	8031614	8032793	2	2	1	1	0	21
chr1	8032991	8034210	2	2	1	1	0	41
chr1	8034313	8044238	2	2	1	1	0	24
chr1	8044354	8047228	2	2	1	1	0	9
chr1	8051585	8055369	2	2	1	1	0	24
chr1	8055466	8055902	2	2	1	2	0	36
chr1	8056049	8057979	2	2	1	1	0	49
chr1	8058078	8061768	2	2	1	1	0	42
chr1	8061821	8101084	2	2	1	2	0	21
chr1	8418944	8422421	2	2	1	1	1	25
chr1	8422568	8424634	2	2	1	1	0	48
chr1	8424870	8428606	2	2	1	11	0	42
chr1	8511677	8511768	1	1	1	1	0	38
chr1	8511895	8516283	1	1	1	1	0	3
chr1	8555630	8556990	2	2	1	1	0	39
chr1	8603981	8604113	1	1	1	1	0	13
chr1	8608018	8608168	1	1	1	2	0	20
chr1	8649747	8649828	2	2	1	29	0	47
chr1	8650011	8650096	2	2	1	17	0	47
chr1	8650536	8650846	2	2	1	12	0	49
chr1	8651087	8651485	2	2	1	34	0	47
chr1	8651611	8652578	2	2	1	19	1	48
chr1	8663371	8664376	1	1	1	1	0	3
chr1	8664534	8667343	1	1	1	4	0	42
chr1	8667466	8667550	1	1	1	2	0	29
chr1	8667722	8667996	1	1	1	2	0	26
chr1	8694547	8695728	1	1	1	3	0	43
chr1	8695813	8698595	1	1	1	2	0	37
chr1	8698872	8701489	1	1	1	1	0	44
chr1	8777440	8777697	2	2	1	1	0	16
chr1	8777901	8781505	2	2	1	1	0	17
chr1	8907446	8916654	2	2	1	1	0	25
chr1	8916841	8917386	2	2	1	1	0	7
chr1	8971588	8973619	1	1	1	2	0	24
chr1	9005008	9005492	1	1	1	1	0	3
chr1	9005525	9028917	1	1	1	1	0	4
chr1	9029001	9032467	1	1	1	1	0	39
chr1	9032580	9038602	1	1	1	1	0	6
chr1	9038732	9044484	1	1	1	2	0	40
chr1	9044642	9044714	1	1	1	2	0	44
chr1	9044850	9046824	1	1	1	2	0	39
chr1	9046922	9047855	1	1	1	3	0	21
